reliability,smoothed_reliability,latency,smoothed_latency
0.8190648555755615,0.9215874381085373,2.3791000000050744e-05,2.3988803500954873e-05
0.9656442403793335,0.9303987985626966,2.3583000000160226e-05,2.3907642800795946e-05
0.9375848174095154,0.9318360023320603,2.3999999999801958e-05,2.392611424059715e-05
0.9264997243881226,0.9307687467432728,2.395800000010162e-05,2.3932491392498046e-05
0.9133703708648682,0.927289071567592,2.4542000000016273e-05,2.4054393114001692e-05
0.9373666644096375,0.9293045901360011,2.450000000009389e-05,2.4143514491220134e-05
0.9838199019432068,0.9402076524974423,2.4000000000024002e-05,2.411481159298091e-05
0.8517529368400574,0.9225167093659653,2.4250000000058947e-05,2.414184927439652e-05
0.9264575242996216,0.9233048723526965,2.370799999984463e-05,2.4055079419486144e-05
0.9705885052680969,0.9327615989357766,2.383399999983382e-05,2.4010863535555683e-05
0.8423616886138916,0.9146816168713997,2.366599999992225e-05,2.3941890828428998e-05
0.941435694694519,0.9200324324360236,2.3709000000149416e-05,2.3895312662773084e-05
0.9232411980628967,0.9206741855613984,2.3541999999876495e-05,2.3824650130193767e-05
0.9438284039497375,0.9253050292390662,2.3957999999879576e-05,2.3851320104130932e-05
0.9113596677780151,0.9225159569468561,2.3917000000039934e-05,2.3864456083312736e-05
0.9448766112327576,0.9269880878040364,2.3500000000176158e-05,2.3791564866685422e-05
0.9671533107757568,0.9350211323983806,2.3709000000149416e-05,2.377505189337822e-05
0.9825793504714966,0.9445327760130038,2.3583999999798877e-05,2.3736841514662353e-05
0.9362248778343201,0.9428711963772671,2.358400000002092e-05,2.3706273211734066e-05
0.9570582509040833,0.9457086072826304,2.370799999984463e-05,2.370661856935618e-05
0.9137825965881348,0.9393234051437312,2.3375000000047663e-05,2.364029485549448e-05
0.9626153111457825,0.9439817863441415,2.3749999999989058e-05,2.3662235884393396e-05
0.8528802394866943,0.9257614769726521,2.3458999999892427e-05,2.3621588707493205e-05
0.9728952050209045,0.9351882225823026,2.3625000000082608e-05,2.362227096601109e-05
0.9428036212921143,0.936711302324265,2.3499999999954113e-05,2.3597816772799695e-05
0.920519232749939,0.9334728884093999,2.462500000000034e-05,2.3803253418239825e-05
0.837327241897583,0.9142437591070366,2.3791000000050744e-05,2.3800802734602012e-05
